requirement_id,module_id,module_name,title,level,level_label,roles,is_deprecated,text
SYS.4.1.A1,SYS.4.1,"Drucker, Kopierer und","Planung des Einsatzes von Druckern, Kopierern und Multifunktionsgeräten",B,Basis,,False,"Bevor Drucker, Kopierer und Multifunktionsgeräte beschafft werden, MUSS der sichere Einsatz geplant werden. Dabei SOLLTEN folgende Kriterien berücksichtigt werden: • Unterstützung sicherer Protokolle zur Datenübertragung und Administration, • Verschlüsselung der abgespeicherten Informationen, • Authentisierung der Benutzenden direkt am Gerät, • Nutzung physischer Schutzmechanismen, wie Ösen zum Diebstahlschutz oder Geräteschlösser, • Existenz eines zuverlässigen und leistungsfähigen automatischen Seiteneinzugs der Scaneinheit, • Unterstützung geeigneter Datenformate, • Bei Bedarf Unterstützung von Patch- sowie Barcodes zur Dokumententrennung und Übergabe von Metainformationen, • Existenz einer Funktion zum sicheren Löschen des Speichers sowie • Verfügbarkeit von regelmäßigen Updates und Wartungsverträgen. Es MUSS festgelegt werden, wo die Geräte aufgestellt werden dürfen. Außerdem MUSS festgelegt sein, wer auf die Drucker, Kopierer und Multifunktionsgeräte zugreifen darf. Die Ergebnisse SOLLTEN in einem Basiskonzept dokumentiert werden."
SYS.4.1.A10,SYS.4.1,"Drucker, Kopierer und",ENTFALLEN,S,Standard,,True,Diese Anforderung ist entfallen.
SYS.4.1.A11,SYS.4.1,"Drucker, Kopierer und","Einschränkung der Anbindung von Druckern, Kopierern und Multifunktionsgeräten",S,Standard,,False,"Der IT-Betrieb SOLLTE sicherstellen, dass netzfähige Drucker, Kopierer und Multifunktionsgeräte nicht aus Fremdnetzen erreichbar sind. Wenn Multifunktionsgeräte an das Telefonnetz angeschlossen werden, SOLLTE sichergestellt werden, dass keine unkontrollierten Datenverbindungen zwischen dem Datennetz der Institution und dem Telefonnetz aufgebaut werden können. Netzdrucker und Multifunktionsgeräte SOLLTEN in einem eigenen Netzsegment, das von den Clients und Servern der Institution getrennt ist, betrieben werden."
SYS.4.1.A12,SYS.4.1,"Drucker, Kopierer und",ENTFALLEN,B,Basis,,True,Diese Anforderung ist entfallen.
SYS.4.1.A13,SYS.4.1,"Drucker, Kopierer und",ENTFALLEN,B,Basis,,True,Diese Anforderung ist entfallen.
SYS.4.1.A14,SYS.4.1,"Drucker, Kopierer und","Authentisierung und Autorisierung bei Druckern, Kopierern und Multifunktionsgeräten",H,Erhöhter Schutzbedarf,,False,"Nur berechtigte Personen SOLLTEN auf die ausgedruckten oder kopierten Dokumente zugreifen können. Es SOLLTEN möglichst nur zentrale Drucker, Kopierer und Multifunktionsgeräte eingesetzt werden, bei denen sich die Benutzenden am Gerät authentisieren, bevor der Druckauftrag startet („Secure-Print“). Nachdem sich die Benutzenden authentisiert haben, SOLLTEN ausschließlich nur die eigenen Druckaufträge sichtbar sein. Nur die für die jeweiligen Benutzenden notwendigen Funktionen SOLLTEN freigeschaltet werden."
SYS.4.1.A15,SYS.4.1,"Drucker, Kopierer und","Verschlüsselung von Informationen bei Druckern, Kopierern und Multifunktionsgeräten",S,Standard,,False,"Wenn möglich, SOLLTEN alle auf geräteinternen, nichtflüchtigen Speichermedien abgelegten Informationen verschlüsselt werden. Auch Druckaufträge SOLLTEN möglichst verschlüsselt übertragen werden."
SYS.4.1.A16,SYS.4.1,"Drucker, Kopierer und","Verringerung von Ausfallzeiten bei Druckern, Kopierern und Multifunktionsgeräten",H,Erhöhter Schutzbedarf,,False,"Um die Ausfallzeiten von Druckern, Kopierern und Multifunktionsgeräten so gering wie möglich zu halten, SOLLTEN unter anderem • Ersatzgeräte bereitstehen, • in Wartungsverträgen auf eine angemessene Reaktionszeit geachtet werden, • eine Liste mit Fachhandlungen geführt werden, um schnell Ersatzgeräte oder -teile beschaffen zu können und • falls erforderlich, häufig benötigte Ersatzteile gelagert werden."
SYS.4.1.A17,SYS.4.1,"Drucker, Kopierer und",Schutz von Nutz- und Metadaten,S,Standard,,False,"Nutz- und Metadaten wie Druckaufträge und Scandateien SOLLTEN nur so kurz wie möglich auf den Geräten gespeichert werden. Die Daten SOLLTEN nach einer vordefinierten Zeit automatisch gelöscht werden. Dateiserver in den Geräten und Funktionen wie „Scan in den Gerätespeicher"" SOLLTEN vom IT-Betrieb abgeschaltet werden. Die dafür benötigten Protokolle und Funktionen SOLLTEN, soweit möglich, gesperrt werden. Generell SOLLTE vom IT-Betrieb sichergestellt werden, dass alle Metadaten nicht für Unberechtigte sichtbar sind. Es SOLLTE von der Institution geregelt werden, wie mit Metadaten versehene Ausdrucke an Dritte weitergegeben werden."
SYS.4.1.A18,SYS.4.1,"Drucker, Kopierer und","Konfiguration von Druckern, Kopierern und Multifunktionsgeräten",S,Standard,,False,"Alle Drucker und Multifunktionsgeräte SOLLTEN nur vom IT-Betrieb konfiguriert werden können. Nicht benötigte Gerätefunktionen SOLLTEN abgeschaltet werden. Insbesondere SOLLTEN alle nicht benötigten Daten- und Netzschnittstellen von Druckern, Kopierern und Multifunktionsgeräten deaktiviert werden. Die Geräte SOLLTEN ausschließlich über verschlüsselte Protokolle wie HTTPS und SNMPv3 verwaltet werden. Sämtliche Protokolle, mit denen unverschlüsselt auf Drucker und Multifunktionsgeräte zugegriffen werden kann, SOLLTEN vom IT-Betrieb durch verschlüsselte ersetzt oder abgeschaltet werden. Das SOLLTE insbesondere für Protokolle umgesetzt werden, mit denen sich die Gerätekonfiguration verändern lässt, z. B. SNMP, Telnet und PJL."
SYS.4.1.A19,SYS.4.1,"Drucker, Kopierer und",ENTFALLEN,S,Standard,,True,Diese Anforderung ist entfallen.
SYS.4.1.A2,SYS.4.1,"Drucker, Kopierer und","Geeignete Aufstellung und Zugriff auf Drucker, Kopierer und Multifunktionsgeräte",B,Basis,,False,"Der IT-Betrieb MUSS Drucker, Kopierer und Multifunktionsgeräte so aufstellen und absichern, dass nur befugte Personen die Geräte verwenden und auf verarbeitete Informationen zugreifen können. Außerdem MUSS sichergestellt sein, dass nur berechtigte Personen die Geräte administrieren, warten und reparieren können. Mit Dienstleistenden (z. B. für die Wartung) MÜSSEN schriftliche Vertraulichkeitsvereinbarungen getroffen werden. Drucker, Kopierer und Multifunktionsgeräte MÜSSEN mit Gerätepasswörtern versehen sein, um so den Zugriff auf Webserver und Bedienfeld für die Administration zu sperren. Diese MÜSSEN die Vorgaben des Identitäts- und Berechtigungsmanagements der Institution erfüllen."
SYS.4.1.A20,SYS.4.1,"Drucker, Kopierer und","Erweiterter Schutz von Informationen bei Druckern, Kopierern und Multifunktionsgeräten",H,Erhöhter Schutzbedarf,,False,"Es SOLLTEN auf dem Druckserver die Namen der Druckaufträge nur anonymisiert angezeigt werden. Alle Schnittstellen für externe Speichermedien SOLLTEN gesperrt werden. Weiterhin SOLLTEN geräteinterne Adressbücher deaktiviert und den Benutzenden alternative Adressierungsverfahren (z. B. Adresssuche per LDAP) angeboten werden. Bei Druckern und Multifunktionsgeräten mit E-Mail-Funktion SOLLTE sichergestellt sein, dass E- Mails ausschließlich mit den E-Mail-Adressen der authentisierten Benutzenden versendet werden können. Auch SOLLTEN Dokumente nur an interne E-Mail-Adressen verschickt werden können. Eingehende Fax-Dokumente sowie Sendeberichte SOLLTEN nur autorisierten Personen zugänglich sein."
SYS.4.1.A21,SYS.4.1,"Drucker, Kopierer und","Erweiterte Absicherung von Druckern, Kopierern und Multifunktionsgeräten",H,Erhöhter Schutzbedarf,,False,"Der IT-Betrieb SOLLTE die Sicherheitseinstellungen von Druckern, Kopierern und Multifunktionsgeräten regelmäßig kontrollieren und, falls notwendig, korrigieren. Wenn ein automatisiertes Kontroll- und Korrektursystem verfügbar ist, SOLLTE es genutzt werden. Zudem SOLLTE eingeschränkt werden, dass die Geräte über das Bootmenü auf die Werkseinstellungen zurückgestellt werden können. Es SOLLTE sichergestellt sein, dass keine Firmware oder Zusatzsoftware auf Druckern und Multifunktionsgeräten installiert werden kann, die nicht von den jeweiligen Herstellenden verifiziert und freigegeben wurde."
SYS.4.1.A22,SYS.4.1,"Drucker, Kopierer und",Ordnungsgemäße Entsorgung ausgedruckter Dokumente,B,Basis,,False,"Nicht benötigte, aber ausgedruckte Dokumente mit vertraulichen Informationen MÜSSEN in geeigneter Weise vernichtet werden. Sind Heimarbeitsplätze mit Druckern, Kopierern oder Multifunktionsgeräten ausgestattet, SOLLTE gewährleistet werden, dass die ausgedruckten Informationen auch direkt vor Ort geeignet vernichtet werden können, wenn sie nicht mehr benötigt werden."
SYS.4.1.A3,SYS.4.1,"Drucker, Kopierer und",ENTFALLEN,B,Basis,,True,Diese Anforderung ist entfallen.
SYS.4.1.A4,SYS.4.1,"Drucker, Kopierer und","Erstellung einer Sicherheitsrichtlinie für den Einsatz von Druckern, Kopierern und Multifunktionsgeräten",S,Standard,,False,"Die Institution SOLLTE eine Sicherheitsrichtlinie für Drucker, Kopierer und Multifunktionsgeräte entwickeln. Darin SOLLTE geregelt werden, welche Anforderungen und Vorgaben an die Informationssicherheit der Geräte gestellt und wie diese erfüllt werden sollen. Es SOLLTE auch festgelegt werden, welche Funktionen von welchen Benutzenden unter welchen Bedingungen administriert beziehungsweise genutzt werden dürfen."
SYS.4.1.A5,SYS.4.1,"Drucker, Kopierer und","Erstellung von Nutzungsrichtlinien für den Umgang mit Druckern, Kopierern und Multifunktionsgeräten",S,Standard,"Informationssicherheitsbeauftragte
(ISB)",False,"Für die Institution SOLLTE der oder die ISB eine Nutzungsrichtlinie erstellen, auf der alle Sicherheitsvorgaben zum Umgang mit den Geräten übersichtlich und verständlich zusammengefasst sind. Die Nutzungsrichtlinie SOLLTE allen Benutzenden bekannt sein."
SYS.4.1.A6,SYS.4.1,"Drucker, Kopierer und",ENTFALLEN,S,Standard,,True,Diese Anforderung ist entfallen.
SYS.4.1.A7,SYS.4.1,"Drucker, Kopierer und","Beschränkung der administrativen Fernzugriffe auf Drucker, Kopierer und Multifunktionsgeräte",S,Standard,,False,"Der IT-Betrieb SOLLTE sicherstellen, dass der administrative Fernzugriff auf Drucker, Kopierer und Multifunktionsgeräte nur einer klar definierten Gruppe des Administrations- und Servicepersonals ermöglicht wird. Das SOLLTE auch dann gewährleistet sein, wenn die Institution eine zentrale Geräteverwaltungssoftware einsetzt. Es SOLLTE festgelegt werden, ob die Anzeige des Bedienfelds über ein Datennetz eingesehen werden darf. Wenn dies gewünscht ist, SOLLTE es nur an den IT-Betrieb übertragen werden können. Auch SOLLTE dies mit den betroffenen Benutzenden abgestimmt sein."
SYS.4.1.A8,SYS.4.1,"Drucker, Kopierer und",ENTFALLEN,S,Standard,,True,Diese Anforderung ist entfallen.
SYS.4.1.A9,SYS.4.1,"Drucker, Kopierer und",ENTFALLEN,S,Standard,,True,Diese Anforderung ist entfallen.
SYS.4.3.A1,SYS.4.3,Eingebettete Systeme,Regelungen zum Umgang mit eingebetteten Systemen,B,Basis,,False,"Alle Benutzenden und Administrierende MÜSSEN über Verhaltensregeln und Meldewege bei Ausfällen, Fehlfunktionen oder bei Verdacht auf einen Sicherheitsvorfall informiert sein. Alle eingebetteten Systeme inklusive Schnittstellen MÜSSEN erfasst werden. Die eingebetteten Systeme MÜSSEN sicher vorkonfiguriert werden. Die vorgenommene Konfiguration SOLLTE dokumentiert sein. Weiterhin SOLLTEN Regelungen festgelegt werden, um die Integrität und Funktionsfähigkeit der eingebetteten Systeme zu testen."
SYS.4.3.A10,SYS.4.3,Eingebettete Systeme,Wiederherstellung von eingebetteten Systemen,S,Standard,,False,Eingebettete Systeme SOLLTEN über Rollback-Fähigkeiten verfügen.
SYS.4.3.A11,SYS.4.3,Eingebettete Systeme,Sichere Aussonderung eines eingebetteten Systems,S,Standard,,False,"Bevor eingebettete Systeme ausgesondert werden, SOLLTEN sämtliche Daten auf dem System sicher gelöscht werden. Ist dies nicht möglich, SOLLTE das System vernichtet werden. Die Löschung oder Vernichtung SOLLTE dokumentiert werden."
SYS.4.3.A12,SYS.4.3,Eingebettete Systeme,Auswahl einer vertrauenswürdigen Lieferungs- und Logistikkette sowie qualifizierte herstellende Institutionen für eingebettete Systeme,H,Erhöhter Schutzbedarf,Beschaffungsstelle,False,"Es SOLLTEN in der Logistikkette wirksame Kontrollen durchgeführt werden, sodass sichergestellt ist, • dass eingebettete Systeme keine manipulierten, gefälschten oder getauschten Komponenten enthalten, • die Systeme der Spezifikation entsprechen und keine verdeckten Funktionen bei der Herstellung implementiert wurden sowie • Unbefugte nicht an vertrauliche Informationen über das eingebettete System gelangen können. Die beteiligten Unternehmen SOLLTEN nachweisbar qualifiziert sein."
SYS.4.3.A13,SYS.4.3,Eingebettete Systeme,Einsatz eines zertifizierten Betriebssystems,H,Erhöhter Schutzbedarf,Entwickelnde; Planende; Beschaffungsstelle,False,Das Betriebssystem SOLLTE nach einem anerkannten Standard auf einer angemessenen Stufe evaluiert sein.
SYS.4.3.A14,SYS.4.3,Eingebettete Systeme,Abgesicherter und authentisierter Bootprozess bei eingebetteten Systemen,H,Erhöhter Schutzbedarf,Entwickelnde; Planende; Beschaffungsstelle,False,"Der Bootprozess eines eingebetteten Systems SOLLTE abgesichert sein, indem der Bootloader die Integrität des Betriebssystems überprüft und es nur dann lädt, wenn es als korrekt eingestuft wurde. Umgekehrt SOLLTE auch das Betriebssystem die Integrität des Bootloaders prüfen. Es SOLLTE ein mehrstufiges Boot-Konzept mit kryptografisch sicherer Überprüfung der Einzelschritte realisiert werden. Sichere Hardware-Vertrauensanker SOLLTEN verwendet werden. Bei einem ARM- basierten eingebetteten System SOLLTE ARM Secure Boot genutzt werden. Bei einem Unified Extensible Firmware Interface (UEFI) SOLLTE Secure Boot genutzt werden."
SYS.4.3.A15,SYS.4.3,Eingebettete Systeme,Speicherschutz bei eingebetteten Systemen,H,Erhöhter Schutzbedarf,Entwickelnde; Planende; Beschaffungsstelle,False,Bereits beim Entwurf eingebetteter Systeme SOLLTEN Speicherschutzmechanismen berücksichtigt werden. Die Art des Speicherschutzes sowie Anzahl und Größe der Schutzräume SOLLTEN für den Einsatzzweck angemessen sein.
SYS.4.3.A16,SYS.4.3,Eingebettete Systeme,Tamper-Schutz bei eingebetteten Systemen,H,Erhöhter Schutzbedarf,Planende,False,"Für eingebettete Systeme SOLLTE ein Tamper-Schutz-Konzept entwickelt werden. Es SOLLTEN angemessene Mechanismen etabliert werden, die Tamper-Angriffe erkennen, aufzeichnen und verhindern. Schließlich SOLLTEN angemessene Vorgaben etabliert werden, wie auf einen Tamper- Angriff zu reagieren ist."
SYS.4.3.A17,SYS.4.3,Eingebettete Systeme,Automatische Überwachung der Baugruppenfunktion,H,Erhöhter Schutzbedarf,Planende; Beschaffungsstelle,False,"Sämtliche Baugruppen eines eingebetteten Systems mit erhöhten Anforderungen an die Verfügbarkeit und Integrität SOLLTEN integrierte Selbsttesteinrichtungen (Built-in Self-Test, BIST) besitzen. Tests SOLLTEN während des Einschaltvorgangs sowie in angemessenen zeitlichen Intervallen während des Betriebs die Integrität des Systems prüfen. Soweit möglich, SOLLTEN die Selbsttestfunktionen auch Sicherheitsfunktionen und Sicherheitseigenschaften der Baugruppe überprüfen. Regelmäßig SOLLTE die Integrität der Speicher und I/O-Komponenten im Rahmen des BIST geprüft werden. Bestehende BIST-Funktionen SOLLTEN, falls möglich, um die erforderlichen Funktionen ergänzt werden."
SYS.4.3.A18,SYS.4.3,Eingebettete Systeme,Widerstandsfähigkeit eingebetteter Systeme gegen Seitenkanalangriffe,H,Erhöhter Schutzbedarf,Entwickelnde; Beschaffungsstelle,False,Es SOLLTEN angemessene Vorkehrungen gegen nicht-invasive und (semi-)invasive Seitenkanalangriffe getroffen werden.
SYS.4.3.A2,SYS.4.3,Eingebettete Systeme,Deaktivieren nicht benutzter Schnittstellen und Dienste bei eingebetteten Systemen,B,Basis,,False,"Es MUSS sichergestellt werden, dass nur auf benötigte Schnittstellen zugegriffen werden kann. Alle anderen Schnittstellen MÜSSEN deaktiviert werden. Zudem DÜRFEN NUR benötigte Dienste aktiviert sein. Der Zugang zu Anwendungsschnittstellen MUSS durch sichere Authentisierung geschützt sein."
SYS.4.3.A3,SYS.4.3,Eingebettete Systeme,Protokollierung sicherheitsrelevanter Ereignisse bei eingebetteten Systemen,B,Basis,,False,"Sicherheitsverstöße MÜSSEN protokolliert werden (siehe OPS.1.1.5 Protokollierung). Ist eine elektronische Protokollierung nicht oder nur sehr begrenzt realisierbar, SOLLTEN alternative, organisatorische Regelungen geschaffen und umgesetzt werden."
SYS.4.3.A4,SYS.4.3,Eingebettete Systeme,Erstellung von Beschaffungskriterien für eingebettete Systeme,S,Standard,Beschaffungsstelle,False,"Bevor eingebettete Systeme beschafft werden, SOLLTE eine Anforderungsliste erstellt werden, anhand derer die infrage kommenden Systeme oder Komponenten bewertet werden. Die Anforderungsliste SOLLTE mindestens folgende sicherheitsrelevante Aspekte umfassen: • Aspekte der materiellen Sicherheit, • Anforderungen an die Sicherheitseigenschaften der Hardware, • Anforderungen an die Sicherheitseigenschaften der Software, • Unterstützung eines Trusted Plattform Module (TPM) durch das Betriebssystem, • Sicherheitsaspekte der Entwicklungsumgebung sowie • organisatorische Sicherheitsaspekte."
SYS.4.3.A5,SYS.4.3,Eingebettete Systeme,Schutz vor schädigenden Umwelteinflüssen bei eingebetteten Systemen,S,Standard,Entwickelnde; Planende,False,"Es SOLLTE sichergestellt werden, dass eingebettete Systeme entsprechend ihrer vorgesehenen Einsatzart und des vorgesehenen Einsatzorts angemessen vor schädigenden Umwelteinflüssen geschützt sind. Die Anforderungen hierfür SOLLTEN bereits bei der Planung analysiert werden. Zudem SOLLTE sichergestellt werden, dass die Vorkehrungen, um einzelne Komponenten vor Staub, Hitze, Nässe und Verschmutzung zu schützen, keine Probleme mit den Anforderungen des übergeordneten Systems verursachen."
SYS.4.3.A6,SYS.4.3,Eingebettete Systeme,Verhindern von Debugging-Möglichkeiten bei eingebetteten Systemen,S,Standard,Entwickelnde,False,"Eventuelle Debugging-Möglichkeiten SOLLTEN möglichst vollständig aus eingebetteten Systemen entfernt werden. Wird On-Chip-Debugging genutzt, MUSS sichergestellt werden, dass Debugging- Funktionen nicht unberechtigt genutzt oder aktiviert werden können. Weiterhin SOLLTE sichergestellt werden, dass keine Eingabeschnittstellen für Testsignale und Messpunkte zum Anschluss von Analysatoren aktiviert und für Unberechtigte nutzbar sind. Zudem SOLLTEN alle Hardware-Debugging-Schnittstellen deaktiviert sein."
